"tid";"post_day";"post_month";"post_year";"retweetCt";"posting_user"
722167225952690177;18;4;2016;384;"tedcruz"
722167659517906946;18;4;2016;41;"JohnKasich"
722167879081271297;18;4;2016;10;"ChadLivengood"
722168053044244482;18;4;2016;0;"INSenDems"
722168117783367680;18;4;2016;0;"ajc"
722168573913927680;18;4;2016;1;"ajc"
722168636346101760;18;4;2016;309;"tedcruz"
722168957088636928;18;4;2016;3;"LaDemos"
722169354503081984;18;4;2016;1040;"BernieSanders"
722169710159069184;18;4;2016;5;"Nat_Herz"
722170040884322304;18;4;2016;4;"ajc"
722170557450555392;18;4;2016;0;"aprilburbank"
722171243777167362;18;4;2016;0;"ILSenateGOP"
722171557943066625;18;4;2016;290;"kathyprojo"
722171879763668992;18;4;2016;0;"ajc"
722172049058316288;18;4;2016;363;"Jeremy_Borden"
722172815894556672;18;4;2016;1161;"HillaryClinton"
722172944328355840;18;4;2016;1;"ChadLivengood"
722172968206528512;18;4;2016;334;"RealBenCarson"
722172980944502784;18;4;2016;1;"OlympiaJoe"
722172995427414016;18;4;2016;1;"RickLocker"
722173217348194304;18;4;2016;0;"kmcgrory"
722173869134471168;18;4;2016;0;"NJSenDems"
722174375898710018;18;4;2016;5;"J_Hancock"
722174425638916097;18;4;2016;1;"AKSenateDems"
722174586574528513;18;4;2016;1;"ajc"
722175427364724736;18;4;2016;1;"jessiehellmann"
722175477998350336;18;4;2016;4;"jessiehellmann"
722175645195743232;18;4;2016;0;"orsendemocrats"
722179074165235712;18;4;2016;1;"kathyprojo"
722179871837847552;18;4;2016;0;"ILSenateGOP"
722180608923934721;18;4;2016;1;"ajc"
722180769645490176;18;4;2016;94;"TNGOP"
722181791411544064;18;4;2016;0;"Jeremy_Borden"
722182120345456640;18;4;2016;5;"COSenDem"
722183249955397633;18;4;2016;184;"tedcruz"
722183433087238144;18;4;2016;0;"patrickmwilson"
722183446483722240;18;4;2016;342;"tedcruz"
722183500661530624;18;4;2016;1;"aliarau"
722183670526828545;18;4;2016;1;"ajc"
722185484110323712;18;4;2016;1;"ajc"
722186057463128064;18;4;2016;265;"tedcruz"
722186256243765248;18;4;2016;416;"tedcruz"
722186716161814528;18;4;2016;0;"AZSenateDems"
722187103719661568;18;4;2016;2;"nvdems"
722188186458259460;18;4;2016;4;"MISenDems"
722188207933235200;18;4;2016;2;"ajc"
722188716295528448;18;4;2016;1129;"BernieSanders"
722189985986818049;18;4;2016;2;"NebraskaDems"
722190136344211457;18;4;2016;2;"NebraskaDems"
722190319593353216;18;4;2016;2;"NebraskaDems"
722190607209402371;18;4;2016;2;"INSenDems"
722190966531223552;18;4;2016;3;"ajc"
722191023405993984;18;4;2016;1;"IowaSenate"
722191946190614528;18;4;2016;1;"SusanKLivio"
722192444771680256;18;4;2016;1;"aprilburbank"
722193442907033600;18;4;2016;11;"WVGOP"
722193550918553600;18;4;2016;333;"tedcruz"
722193788458967040;18;4;2016;7;"ajc"
722194052129648640;18;4;2016;2019;"HillaryClinton"
722194742675681280;18;4;2016;15;"ajc"
722195019755458560;18;4;2016;0;"SteveSebelius"
722196303023841280;18;4;2016;1;"SteveSebelius"
722196700119441412;18;4;2016;0;"SteveSebelius"
722196989862100994;18;4;2016;0;"aprilburbank"
722197140877881344;18;4;2016;3;"ColoSenGOP"
722198412859424768;18;4;2016;0;"ajc"
722198723304886272;18;4;2016;2;"jasonmdstein"
722200379409051648;18;4;2016;2434;"BernieSanders"
722201144941015044;18;4;2016;3;"ajc"
722201439548940292;18;4;2016;360;"HillaryClinton"
722201621363564544;18;4;2016;2;"TNSenateDems"
722201710928769024;18;4;2016;3;"TNSenateDems"
722201795234250752;18;4;2016;9;"TNSenateDems"
722202670812033026;18;4;2016;0;"GeoffPender"
722202940690325504;18;4;2016;3;"ajc"
722203439279783941;18;4;2016;5;"ajc"
722203569038864384;18;4;2016;6585;"BernieSanders"
722204404674203649;18;4;2016;3;"J_Hancock"
722204787039735809;18;4;2016;6;"ajc"
722205339743969280;18;4;2016;5;"CASenateDems"
722205489753292800;18;4;2016;0;"SteveSebelius"
722205571160612866;18;4;2016;0;"mainegop"
722205995020079104;18;4;2016;174;"tedcruz"
722207842208317441;18;4;2016;2;"mikedennison"
722208076867051521;18;4;2016;1;"mikedennison"
722208101017993216;18;4;2016;1;"aliarau"
722208264834912256;18;4;2016;0;"aliarau"
722208282375536640;18;4;2016;2;"SusanKLivio"
722208332082126848;18;4;2016;382;"tedcruz"
722211577890529280;18;4;2016;2;"GeoffPender"
722212427643887616;18;4;2016;3;"TNGOP"
722213028314398720;18;4;2016;3;"IanKullgren"
722213276667539457;19;4;2016;0;"INSenDems"
722213468598890497;19;4;2016;2;"GeoffPender"
722213606859911168;19;4;2016;0;"ajc"
722214070678634496;19;4;2016;10;"ajc"
722215131967578113;19;4;2016;2;"TNSenateDems"
722215475724161025;19;4;2016;5;"ajc"
722215597845532673;19;4;2016;1147;"HillaryClinton"
722216539999457280;19;4;2016;491;"BernieSanders"
722216721667346433;19;4;2016;1224;"BernieSanders"
722217257779273728;19;4;2016;1;"ajc"
722217297667104769;19;4;2016;4;"GeoffPender"
722217861742075908;19;4;2016;0;"NEGOP"
722218460025978880;19;4;2016;1;"SteveSebelius"
722218877267025920;19;4;2016;0;"SteveSebelius"
722219045546758144;19;4;2016;3;"ajc"
722219108012404736;19;4;2016;2;"OlympiaJoe"
722220872296173568;19;4;2016;2;"GeoffPender"
722221064487636992;19;4;2016;250;"tedcruz"
722221991764185088;19;4;2016;647;"tedcruz"
722222321352708097;19;4;2016;2;"kathyprojo"
722225380665401345;19;4;2016;0;"BKcolin"
722225627630141440;19;4;2016;0;"SteveSebelius"
722225846342189056;19;4;2016;1;"OlympiaJoe"
722227898736771072;19;4;2016;0;"BKcolin"
722227912972361728;19;4;2016;2;"ajc"
722228329319768065;19;4;2016;0;"BKcolin"
722228644467367936;19;4;2016;6;"ChadLivengood"
722228903096365057;19;4;2016;1;"SteveSebelius"
722229303866314752;19;4;2016;0;"SteveSebelius"
722229549778485249;19;4;2016;67;"ajc"
722231288883757056;19;4;2016;0;"ajc"
722231578730962944;19;4;2016;1;"Nat_Herz"
722232065140219907;19;4;2016;2;"Nat_Herz"
722233443157868544;19;4;2016;0;"RepMarkCardenas"
722233517904494593;19;4;2016;1378;"BernieSanders"
722234122454695936;19;4;2016;0;"RepMarkCardenas"
722234646684049408;19;4;2016;6;"CarlyleBegay"
722234695010811904;19;4;2016;22;"ErinatTheSun"
722234940864081921;19;4;2016;13;"mdsenategop"
722235696673521664;19;4;2016;310;"tedcruz"
722236871326040064;19;4;2016;105;"JohnKasich"
722238196587737089;19;4;2016;126;"JohnKasich"
722238975155576832;19;4;2016;1;"ajc"
722242272407003137;19;4;2016;1;"ajc"
722244880399998977;19;4;2016;0;"ajc"
722248199109505024;19;4;2016;0;"ajc"
722249119687782400;19;4;2016;748;"BernieSanders"
722249963737104385;19;4;2016;9;"ajc"
722251751307485184;19;4;2016;0;"ajc"
722256322763354112;19;4;2016;1;"jessemckinley"
722257525140103168;19;4;2016;3;"RobertTGarrett"
722258082810597376;19;4;2016;0;"Jeremy_Borden"
722259860071522305;19;4;2016;2205;"BernieSanders"
722260676433944576;19;4;2016;920;"BernieSanders"
722264312350380034;19;4;2016;9;"ajc"
722264735966748672;19;4;2016;8844;"realDonaldTrump"
722264755696746496;19;4;2016;1;"GeoffPender"
722266479660556289;19;4;2016;3662;"realDonaldTrump"
722267413195022337;19;4;2016;0;"Jeremy_Borden"
722268017703460868;19;4;2016;3;"GeoffPender"
722268738221957120;19;4;2016;1;"GeoffPender"
722268912486903812;19;4;2016;0;"ajc"
722271302829154305;19;4;2016;7;"wvdemocrats"
722275322989817857;19;4;2016;10;"GeoffPender"
722280024330629120;19;4;2016;2;"ajc"
722281809753567233;19;4;2016;2;"ajc"
722283589258358784;19;4;2016;0;"ajc"
722285415995215872;19;4;2016;2;"ajc"
722288373210161152;19;4;2016;2;"ajc"
722291284183007232;19;4;2016;0;"ajc"
722292582047461377;19;4;2016;0;"jessiehellmann"
722294266920378368;19;4;2016;1;"ajc"
722296774929428481;19;4;2016;2;"CarlyleBegay"
722297342658027520;19;4;2016;0;"ajc"
722300418806702080;19;4;2016;2;"ajc"
722303468317315072;19;4;2016;2;"ajc"
722306534550716417;19;4;2016;2;"ajc"
722309622623834112;19;4;2016;1;"ajc"
722318152202350592;19;4;2016;1;"ajc"
722327593794609152;19;4;2016;1;"ajc"
722366043646226433;19;4;2016;1;"ajc"
722367400834908160;19;4;2016;2;"ajc"
722368797743718400;19;4;2016;4;"ajc"
722370099114598400;19;4;2016;0;"ajc"
722371438834008065;19;4;2016;9;"ajc"
722371600155172865;19;4;2016;1;"gov_gilmore"
722371982226919424;19;4;2016;3;"gov_gilmore"
722378001212710912;19;4;2016;6;"PaSenateDems"
722379509060788224;19;4;2016;1471;"realDonaldTrump"
722379631865827329;19;4;2016;1;"inkyamy"
722379651851632640;19;4;2016;3;"ajc"
722381308865998848;19;4;2016;2;"ChadLivengood"
722381840506560512;19;4;2016;0;"ajc"
722383257275408384;19;4;2016;2;"ajc"
722384025244016641;19;4;2016;2;"ChadLivengood"
722384027630571520;19;4;2016;3;"NHGOP"
722385984965357568;19;4;2016;0;"BKcolin"
722386105224597504;19;4;2016;2;"ChadLivengood"
722386183024689152;19;4;2016;0;"ajc"
722389135491772416;19;4;2016;0;"ajc"
722389369990975488;19;4;2016;1252;"RealBenCarson"
722391218773237760;19;4;2016;1144;"BernieSanders"
722391918114680832;19;4;2016;1;"TNSenateDems"
722393837377871872;19;4;2016;2;"ajc"
722394421145309184;19;4;2016;1;"J_Hancock"
722396410830786560;19;4;2016;236;"tedcruz"
722396626376069124;19;4;2016;275;"tedcruz"
722396642222190592;19;4;2016;4;"ajc"
722397728475582465;19;4;2016;6640;"realDonaldTrump"
722398093283463168;19;4;2016;0;"MISenate"
722398152406495233;19;4;2016;0;"ajc"
722400055353851904;19;4;2016;2;"jessemckinley"
722400884345450497;19;4;2016;1;"KYSenateGOP"
722401206291795969;19;4;2016;0;"ajc"
722402165181038595;19;4;2016;1;"OhioSenateGOP"
722402805819056128;19;4;2016;0;"SusanKLivio"
722403107511132160;19;4;2016;273;"JohnKasich"
722403372784070656;19;4;2016;0;"ajc"
722403524928114688;19;4;2016;3;"JMBorchardt"
722403631828463616;19;4;2016;1;"SusanKLivio"
722404414988906496;19;4;2016;0;"OhioSenateGOP"
722405119199981568;19;4;2016;2;"ajc"
722406349410279426;19;4;2016;0;"jessemckinley"
722408651458232320;19;4;2016;3;"CTSenateDems"
722409910944796672;19;4;2016;0;"ajc"
722410350159732736;19;4;2016;5;"ajc"
722410623275900928;19;4;2016;0;"PaSenateDems"
722411502356054017;19;4;2016;1;"KYSenateGOP"
722411577664638977;19;4;2016;412;"tedcruz"
722411784783732740;19;4;2016;0;"IanKullgren"
722412067207061504;19;4;2016;10;"indgop"
722412197687767040;19;4;2016;4;"argusjellis"
722413024095694848;19;4;2016;0;"ajc"
722413893860081664;19;4;2016;11;"wvdemocrats"
722414210949496832;19;4;2016;5;"wvdemocrats"
722414369930416128;19;4;2016;6;"wvdemocrats"
722416024755310592;19;4;2016;1;"ChadLivengood"
722416129713532928;19;4;2016;0;"jessemckinley"
722416136873230337;19;4;2016;1;"ajc"
722416169412648960;19;4;2016;4;"J_Hancock"
722416827943530496;19;4;2016;19;"PhilKabler"
722416882469310464;19;4;2016;133;"tedcruz"
722416953734918145;19;4;2016;0;"jessemckinley"
722417159524077568;19;4;2016;5;"ColoSenGOP"
722418024846880770;19;4;2016;2125;"BernieSanders"
722418184637300736;19;4;2016;1;"jessemckinley"
722418516645801984;19;4;2016;1;"ajc"
722419179744321536;19;4;2016;0;"NancyBarto"
722419748856733696;19;4;2016;1;"PASenateGOP"
722419967421976576;19;4;2016;0;"jessemckinley"
722420366577152000;19;4;2016;3;"OhioSenateGOP"
722421420588806144;19;4;2016;2;"NebraskaDems"
722421453472276480;19;4;2016;3;"mainegop"
722421693969379328;19;4;2016;1;"NebraskaDems"
722422998209200129;19;4;2016;1;"NebraskaDems"
722424637787910144;19;4;2016;1;"INSenDems"
722424669052276737;19;4;2016;0;"ILSenateGOP"
722424879249694720;19;4;2016;2;"J_Hancock"
722424919028473857;19;4;2016;5;"SteveSebelius"
722424969200840705;19;4;2016;0;"ajc"
722425229385928704;19;4;2016;1;"NebraskaDems"
722426107627237377;19;4;2016;15;"wvdemocrats"
722426797049192448;19;4;2016;3;"mainegop"
722427036627640321;19;4;2016;1;"NebraskaDems"
722427268220321792;19;4;2016;2;"NebraskaDems"
722427964978278400;19;4;2016;13;"NewYorkGOP"
722428292637323265;19;4;2016;4;"ajc"
722428445033111552;19;4;2016;5;"kathyprojo"
722428975805440002;19;4;2016;1;"NebraskaDems"
722429356723826689;19;4;2016;12;"ajc"
722429528019202048;19;4;2016;2;"Deldems"
722429741056319491;19;4;2016;4;"wvdemocrats"
722429878629441536;19;4;2016;0;"OhioSenateGOP"
722429949194317825;19;4;2016;3;"SusanKLivio"
722430142656692224;19;4;2016;2;"TNSenateDems"
722430544538124288;19;4;2016;2;"MISenDems"
722430627568422913;19;4;2016;7;"WisDems"
722430669348085760;19;4;2016;6;"wvdemocrats"
722430841742352385;19;4;2016;0;"SusanKLivio"
722430874386620418;19;4;2016;5;"ajc"
722431031886942208;19;4;2016;0;"SusanKLivio"
722431145825144836;19;4;2016;1;"SusanKLivio"
722432373497827328;19;4;2016;4;"COSenDem"
722432906069676033;19;4;2016;6;"NCDemParty"
722433114925056000;19;4;2016;1;"ajc"
722435625677430785;19;4;2016;1;"TNSenateDems"
722435870540886017;19;4;2016;3;"NHGOP"
722436199781163008;19;4;2016;13;"TNSenateDems"
722436664191270916;19;4;2016;37;"JohnKasich"
722436785607876609;19;4;2016;5;"WisDems"
722437220834017280;19;4;2016;0;"LaDemos"
722438550394773505;19;4;2016;1;"NJSenDems"
722438791659712513;19;4;2016;1;"patrickdmarley"
722438908202639360;19;4;2016;10;"patrickdmarley"
722439031087357952;19;4;2016;1;"patrickdmarley"
722439794979180544;19;4;2016;0;"INSenDems"
722439967063064576;19;4;2016;0;"ajc"
722440008737513472;19;4;2016;5;"LaDemos"
722440166967615488;19;4;2016;3;"LaDemos"
722440403031433216;19;4;2016;4;"MISenate"
722440905253257218;19;4;2016;3;"Nat_Herz"
722441789458817025;19;4;2016;2;"ajc"
722441901895364610;19;4;2016;1028;"BernieSanders"
722442047651717121;19;4;2016;5;"BryanLowry3"
722442056463831040;19;4;2016;508;"tedcruz"
722442563647463424;19;4;2016;0;"J_Hancock"
722443612466884608;19;4;2016;0;"ajc"
722443916742639617;19;4;2016;2069;"realDonaldTrump"
722443960732487680;19;4;2016;0;"WashingtonSRC"
722443970912108544;19;4;2016;1604;"HillaryClinton"
722444465105817601;19;4;2016;1;"mnsrc"
722445021841108993;19;4;2016;4;"BryanLowry3"
722445040103067649;19;4;2016;9;"BryanLowry3"
722445070511771648;19;4;2016;1830;"BernieSanders"
722445282957332481;19;4;2016;0;"LaDemos"
722445414348095488;19;4;2016;0;"COSenDem"
722445699212640256;19;4;2016;0;"J_Hancock"
722445737259208704;19;4;2016;0;"COSenDem"
722446296104235008;19;4;2016;0;"ajc"
722446720747962368;19;4;2016;6;"COSenDem"
722447114094022656;19;4;2016;1;"laurahancock"
722447115624980480;19;4;2016;0;"COSenDem"
722447574729232385;19;4;2016;13;"COSenDem"
722447814752473089;19;4;2016;4;"mikedennison"
722448209897869312;19;4;2016;1;"COSenDem"
722448224733102080;19;4;2016;1;"RobertTGarrett"
722448256253370368;19;4;2016;3;"COSenDem"
722448365439463424;19;4;2016;3;"mikedennison"
722448399736246273;19;4;2016;6100;"BernieSanders"
722448547807944706;19;4;2016;0;"kathyprojo"
722448740817055748;19;4;2016;1;"mikedennison"
722448821280608257;19;4;2016;5;"RobertTGarrett"
722448875534098434;19;4;2016;0;"ajc"
722449224063918081;19;4;2016;1;"TNSenateDems"
722449427563220994;19;4;2016;0;"ILSenateGOP"
722449444021481472;19;4;2016;2;"J_Hancock"
722449657717129217;19;4;2016;1;"nvdems"
722450070608588800;19;4;2016;4;"COSenDem"
722450221389578240;19;4;2016;2;"NJSenDems"
722450666766102528;19;4;2016;0;"aprilburbank"
722450702258180096;19;4;2016;0;"COSenDem"
722450928691847169;19;4;2016;1;"J_Hancock"
722451589701726208;19;4;2016;12;"indgop"
722452181563998209;19;4;2016;2;"COSenDem"
722452409545437186;19;4;2016;5;"LaDemos"
722452775083216896;19;4;2016;0;"COSenDem"
722452841965752321;19;4;2016;167;"MartinOMalley"
722453186913505280;19;4;2016;1;"jasonmdstein"
722453437179256832;19;4;2016;10;"jasonmdstein"
722453751588601856;19;4;2016;1;"COSenDem"
722454060599631873;19;4;2016;6;"patrickdmarley"
722454166950391812;19;4;2016;0;"jasonmdstein"
722454413952942084;19;4;2016;0;"NJSenDems"
722454420680630274;19;4;2016;164;"Jeremy_Borden"
722454438036643842;19;4;2016;2;"jasonmdstein"
722455000425840640;19;4;2016;2;"INSenDems"
722455189911953409;19;4;2016;2934;"realDonaldTrump"
722455347005235200;19;4;2016;2;"ColoSenGOP"
722455360875982855;19;4;2016;1;"patrickmwilson"
722455503645749249;19;4;2016;0;"mikedennison"
722455795049177093;19;4;2016;1;"jasonnobleDMR"
722455997575352320;19;4;2016;7;"patrickdmarley"
722456279122358272;19;4;2016;6;"wvdemocrats"
722456380901310464;19;4;2016;0;"ajc"
722456536128364546;19;4;2016;2;"TNSenateDems"
722456682727665664;19;4;2016;2;"TNSenateDems"
722456753401495552;19;4;2016;3;"IASenateGOP"
722457393305505792;19;4;2016;3;"COSenDem"
722458042793463808;19;4;2016;5;"ColoSenGOP"
722458177242021889;19;4;2016;0;"ajc"
722458387649171457;19;4;2016;3;"WisDems"
722458392506163200;19;4;2016;15;"COSenDem"
722458514065481728;19;4;2016;0;"MISenate"
722459139935313921;19;4;2016;2;"J_Hancock"
722459536540483587;19;4;2016;2030;"HillaryClinton"
722460025868959749;19;4;2016;1;"ajc"
722460186892443649;19;4;2016;1;"NebraskaDems"
722460735012347904;19;4;2016;1;"Idsenatedem"
722460873256644609;19;4;2016;4;"WisDems"
722460929678389248;19;4;2016;50;"J_Hancock"
722461020938088452;19;4;2016;1137;"BernieSanders"
722461050214424578;19;4;2016;0;"BryanLowry3"
722461516960694272;19;4;2016;6;"jasonnobleDMR"
722461616051240960;19;4;2016;9;"NebraskaDems"
722461745646870528;19;4;2016;0;"patrickmwilson"
722461831034454016;19;4;2016;2;"ajc"
722461839041257473;19;4;2016;6;"ColoSenGOP"
722462213722808320;19;4;2016;9;"kathyprojo"
722462323168817152;19;4;2016;5;"NebraskaDems"
722463326152687616;19;4;2016;3;"WisDems"
722463394721243136;19;4;2016;1;"Nat_Herz"
722463440070021121;19;4;2016;19;"wvdemocrats"
722464006481584128;19;4;2016;1;"NebraskaDems"
722464156461346816;19;4;2016;2;"patrickdmarley"
722464185028907013;19;4;2016;1;"kathyprojo"
722465025458315264;19;4;2016;2;"kathyprojo"
722466038449737728;19;4;2016;1;"ColoSenGOP"
722466561936777217;19;4;2016;0;"BryanLowry3"
722466657516527619;19;4;2016;1;"ErinatTheSun"
722466778463477760;19;4;2016;0;"patrickdmarley"
722466966833790976;19;4;2016;0;"Jeremy_Borden"
722467045770702849;19;4;2016;7;"patrickdmarley"
722467215262490624;19;4;2016;6;"TNSenateDems"
722467368581099520;19;4;2016;1;"BryanLowry3"
722467385727459332;19;4;2016;1;"INSenDems"
722467825835638785;19;4;2016;0;"laurahancock"
722468025367007233;19;4;2016;1;"NJSenDems"
722468334218964992;19;4;2016;12;"GeoffPender"
722468824864419840;19;4;2016;0;"kathyprojo"
722469002891530240;19;4;2016;0;"SteveSebelius"
722469204805488641;19;4;2016;3;"ajc"
722469427166502912;19;4;2016;4;"NDGOP"
722470559116869632;19;4;2016;0;"ILSenateGOP"
722470678990045184;19;4;2016;640;"HillaryClinton"
722470760653176832;19;4;2016;4;"lagop"
722470925770309633;19;4;2016;1;"ajc"
722470938655137792;19;4;2016;2;"NebraskaDems"
722471280939823104;19;4;2016;8;"TNSenateDems"
722471987973529600;19;4;2016;6;"WisDems"
722472194706550784;19;4;2016;3;"COSenDem"
722472242718879744;19;4;2016;1;"patrickmwilson"
722472815652376577;19;4;2016;4;"ajc"
722473476163026945;19;4;2016;465;"JohnKasich"
722473527572475904;19;4;2016;0;"INSenDems"
722474884572528641;19;4;2016;2;"CTSenateDems"
722475574032261121;19;4;2016;0;"ajc"
722475596681334784;19;4;2016;2;"ColoSenGOP"
722476001586913281;19;4;2016;5;"AZSenateDems"
722476096969572352;19;4;2016;1;"WisDems"
722477092252753920;19;4;2016;7;"WisDems"
722477419685351424;19;4;2016;1;"ajc"
722477522991058944;19;4;2016;0;"INSenDems"
722478105722535936;19;4;2016;0;"ILSenateGOP"
722478248790089728;19;4;2016;3;"COSenDem"
722478652915654658;19;4;2016;2;"OhioSenateGOP"
722478853973782528;19;4;2016;0;"Jeremy_Borden"
722479518284271616;19;4;2016;1;"ColoSenGOP"
722479669359075328;19;4;2016;25;"FlaDems"
722479843804209152;19;4;2016;6;"nvdems"
722480224164687872;19;4;2016;0;"ajc"
722480397226024960;19;4;2016;4;"NCGOP"
722481167971196929;19;4;2016;2;"COSenDem"
722482526736941056;19;4;2016;21;"wvdemocrats"
722482869554163712;19;4;2016;3;"jasonnobleDMR"
722483262359089152;19;4;2016;0;"jasonnobleDMR"
722483354134822913;19;4;2016;0;"ajc"
722483782108844032;19;4;2016;0;"DanBoydNM"
722483925319229440;19;4;2016;1242;"HillaryClinton"
722484998679490561;19;4;2016;4;"ajc"
722485258730377216;19;4;2016;3;"AZSenateDems"
722485585407946752;19;4;2016;1;"NJSenDems"
722485624343662592;19;4;2016;2;"WASenDemocrats"
722485711442731009;19;4;2016;7;"NewYorkGOP"
722485764676788224;19;4;2016;16;"ChadLivengood"
722485789930700800;19;4;2016;0;"kathyprojo"
722486202541039618;19;4;2016;3;"COSenDem"
722486908006215682;19;4;2016;0;"ajc"
722487032820404226;19;4;2016;0;"kathyprojo"
722487086163566592;19;4;2016;9;"NCDemParty"
722487453303586817;19;4;2016;13;"NCDemParty"
722487682274709504;19;4;2016;2;"RobertTGarrett"
722488358631575554;19;4;2016;18;"TNSenateDems"
722488619257196546;19;4;2016;4;"TNSenateDems"
722488692917415936;19;4;2016;0;"MISenate"
722488818880917504;19;4;2016;40;"TNSenateDems"
722488888145543168;19;4;2016;1;"orsendemocrats"
722489095952429057;19;4;2016;4;"indgop"
722489276009705474;19;4;2016;1299;"BernieSanders"
722489678394294272;19;4;2016;2;"WisDems"
722489766219001856;19;4;2016;1;"ajc"
722489981642653696;19;4;2016;1;"PaSenateDems"
722490131282857984;19;4;2016;0;"PaSenateDems"
722490556551704577;19;4;2016;5;"PaSenateDems"
722490721480085504;19;4;2016;0;"PaSenateDems"
722490990930628608;19;4;2016;0;"PaSenateDems"
722491177287548928;19;4;2016;0;"AKSenateDems"
722491365188362240;19;4;2016;1;"PaSenateDems"
722491779744931840;19;4;2016;3;"PaSenateDems"
722491890776453120;19;4;2016;12;"WisDems"
722492379878436864;19;4;2016;4;"NebraskaDems"
722492563895099393;19;4;2016;3;"JMBorchardt"
722492570014646272;19;4;2016;0;"ColoSenGOP"
722493291657232385;19;4;2016;0;"LaDemos"
722493344279040001;19;4;2016;2;"kathyprojo"
722493626010439680;19;4;2016;1;"ErinatTheSun"
722494009961287681;19;4;2016;1;"aliarau"
722494654344605696;19;4;2016;0;"ErinatTheSun"
722495179416993792;19;4;2016;0;"SteveSebelius"
722495341325455360;19;4;2016;1;"OlympiaJoe"
722495447504461824;19;4;2016;1;"ajc"
722496121554075648;19;4;2016;1;"RobertTGarrett"
722496240546480128;19;4;2016;0;"MISenate"
722496452237402116;19;4;2016;0;"OhioSenateGOP"
722496678713028609;19;4;2016;245;"tedcruz"
722496885941002240;19;4;2016;3;"NCGOP"
722497534854373378;19;4;2016;2;"MSGOP"
722499059504689152;19;4;2016;3;"SteveSebelius"
722499206066229248;19;4;2016;2991;"BernieSanders"
722499487491571712;19;4;2016;7;"WashingtonSRC"
722500107053174784;19;4;2016;0;"ajc"
722500132546064384;19;4;2016;4;"NebraskaDems"
722500148715081728;19;4;2016;0;"COSenDem"
722500279686410240;19;4;2016;0;"DanBoydNM"
722500336032837632;19;4;2016;1;"INSenDems"
722500457898184704;19;4;2016;0;"SteveSebelius"
722500874619260929;19;4;2016;0;"ErinatTheSun"
722501079297048576;19;4;2016;5137;"realDonaldTrump"
722501772661510144;19;4;2016;0;"LaDemos"
722502087884595201;19;4;2016;0;"ajc"
722502110135390210;19;4;2016;0;"ILSenateGOP"
722502415317078017;19;4;2016;12;"vademocrats"
722502716841443328;19;4;2016;5;"ChadLivengood"
722502784487071744;19;4;2016;1;"laurahancock"
722503331466186752;19;4;2016;0;"DanBoydNM"
722503985517740032;19;4;2016;2;"ajc"
722504188849029120;19;4;2016;0;"MISenate"
722504197569011712;19;4;2016;6;"jasonnobleDMR"
722504927939940353;19;4;2016;0;"RickLocker"
722505072651821057;19;4;2016;0;"RickLocker"
722505160354852864;19;4;2016;2;"TNGOP"
722505331696394240;19;4;2016;17;"ChadLivengood"
722505485304406016;19;4;2016;3;"OhioSenateDems"
722505545987526657;19;4;2016;125;"tedcruz"
722505746861133824;19;4;2016;1;"kathyprojo"
722505922334060544;19;4;2016;1;"ajc"
722507106629324801;19;4;2016;1;"kathyprojo"
722507812904038400;19;4;2016;0;"ajc"
722507982672687104;19;4;2016;0;"RickLocker"
722508074053832706;19;4;2016;1677;"BernieSanders"
722508105100054529;19;4;2016;2;"WisDems"
722508621872029696;19;4;2016;0;"mainegop"
722508698006884352;19;4;2016;1469;"HillaryClinton"
722508914051297281;19;4;2016;0;"J_Hancock"
722509221183549440;19;4;2016;0;"jessemckinley"
722509555494752256;19;4;2016;0;"kathyprojo"
722509877407584256;19;4;2016;8;"indystartony"
722509882944045056;19;4;2016;2;"NebraskaDems"
722510195025436677;19;4;2016;5;"TNSenateDems"
722510205905453058;19;4;2016;3;"jessemckinley"
722510256912404481;19;4;2016;3;"NebraskaDems"
722510298599567364;19;4;2016;0;"indystartony"
722510405721915392;19;4;2016;3;"jasonnobleDMR"
722510591944978433;19;4;2016;1;"NebraskaDems"
722511100718264323;19;4;2016;18;"BryanLowry3"
722511721257181184;19;4;2016;6650;"realDonaldTrump"
722512164553146368;19;4;2016;2;"TNSenateDems"
722512650156908544;19;4;2016;2;"WisDems"
722513806174339072;19;4;2016;2;"ErinatTheSun"
722513995484237828;19;4;2016;0;"ajc"
722514613267533825;19;4;2016;186;"RealBenCarson"
722515258833768448;19;4;2016;6;"RickLocker"
722516100467056642;19;4;2016;0;"ajc"
722516475878055937;19;4;2016;1;"orsendemocrats"
722516760856027136;19;4;2016;53;"BryanLowry3"
722517058156494848;19;4;2016;182;"tedcruz"
722517999131979781;19;4;2016;4;"ajc"
722518114928168960;19;4;2016;1;"LaDemos"
722518968473370627;19;4;2016;0;"ILSenateGOP"
722519052934082562;19;4;2016;0;"ILSenateGOP"
722519136799207424;19;4;2016;0;"ILSenateGOP"
722519270626693120;19;4;2016;2;"WisDems"
722519274959585281;19;4;2016;0;"ILSenateGOP"
722519333369430016;19;4;2016;2;"PhilKabler"
722519871481896960;19;4;2016;0;"ajc"
722520403864727552;19;4;2016;2;"orsendemocrats"
722520856673521664;19;4;2016;3;"TNGOP"
722520943172698112;19;4;2016;1;"IanKullgren"
722521036374155264;19;4;2016;5;"DanBoydNM"
722521743940841473;19;4;2016;2;"ajc"
722522089035579394;19;4;2016;4;"ChadLivengood"
